phrases,2.43680282857,8.76923599515,9
part-of-speech,7.61028166437,9.27196526388,9
structures,8.68051904231,8.89790690107,9
chunk,2.47727803131,8.79892533203,9
representation,3.29243870311,8.93182913031,9
tree,5.46461912384,8.87015612632,9
names,3.75754910049,7.75325522968,8
sentence,8.25113597825,7.72343374313,8
tagger,2.80559603502,6.5794622503,7
content,5.16225921866,6.52613101641,7
words,1.31935306091,13.4614348695,13
locations,5.65645081523,6.60136032805,7
way,3.51478800123,7.1255062922,7
information,8.54580085514,6.32970367354,6
countries,0.968002348791,6.07249185412,6
section,3.34413480765,6.49870139091,6
iob,5.076912827,6.22662204422,6
tags,1.13660784066,7.51644212034,8
grammar,2.87916284725,7.43378433565,7
rules,3.90841303421,3.87268905729,4
verb,3.90228714133,3.63157265819,4
sentences,2.10978956304,1.80560077753,2
performance,7.49162523592,2.02634521553,2
tokens,6.2540808984,1.69147156897,2
node,2.01667789016,0.672654100823,2
green,2.07897043807,2.11181468418,2
library,2.56783305927,0.511159109975,2
escondido,2.1807737861,1.71390667617,2
village,3.03369803975,1.60755287754,2
conference,8.70153331281,1.18347248552,2
service,6.99727430134,1.12918945844,1
center,2.2332489712,1.35723448834,1
entity,5.13336316132,0.750833110839,2
recognition,1.35463917145,2.45637728039,1
beginning,1.00592769874,0.583529129981,1
end,4.54991330012,2.1172478821,1
sequences,7.23643432055,2.35213390691,1
terms,4.98192163956,0.810506860238,1
thus,7.59388981415,2.15543262108,1
may,3.06549271649,0.546191101302,1
north,1.92892224816,1.44982886642,1
parts,5.30642036745,0.989338275805,1
entities,4.10337089104,0.973592277883,1
date,1.17593644191,0.949745552041,1
part,3.08765040575,1.57050328655,1
person,5.93320938028,0.666917382753,1
dior,5.78341347089,0.604704006924,1
organization,3.06191499762,1.04730100185,1
